task,seed,profile,episode,reward,cooperation_rate,delayed_choice_rate
ipd,13,adhd_inattentive,49,147.0,0.94,
ipd,13,adhd_inattentive,50,143.0,0.86,
ipd,13,adhd_inattentive,51,141.0,0.8,
ipd,13,adhd_inattentive,52,140.0,0.8,
ipd,13,adhd_inattentive,53,148.0,0.9,
ipd,13,adhd_inattentive,54,137.0,0.74,
ipd,13,adhd_inattentive,55,141.0,0.82,
ipd,13,adhd_inattentive,56,143.0,0.82,
ipd,13,adhd_inattentive,57,149.0,0.98,
ipd,13,adhd_inattentive,58,137.0,0.8,
ipd,13,adhd_inattentive,59,142.0,0.84,
ipd,13,adhd_inattentive,60,141.0,0.84,
ipd,13,adhd_inattentive,61,140.0,0.82,
ipd,13,adhd_inattentive,62,142.0,0.86,
ipd,13,adhd_inattentive,63,144.0,0.88,
ipd,13,adhd_inattentive,64,137.0,0.78,
ipd,13,adhd_inattentive,65,141.0,0.84,
ipd,13,adhd_inattentive,66,143.0,0.88,
ipd,13,adhd_inattentive,67,141.0,0.84,
ipd,13,adhd_inattentive,68,146.0,0.88,
ipd,13,adhd_inattentive,69,140.0,0.8,
ipd,13,adhd_inattentive,70,143.0,0.88,
ipd,13,adhd_inattentive,71,140.0,0.86,
ipd,13,adhd_inattentive,72,146.0,0.88,
ipd,13,adhd_inattentive,73,142.0,0.84,
ipd,13,adhd_inattentive,74,141.0,0.82,
ipd,13,adhd_inattentive,75,146.0,0.94,
ipd,13,adhd_inattentive,76,135.0,0.76,
ipd,13,adhd_inattentive,77,143.0,0.88,
ipd,13,adhd_inattentive,78,143.0,0.86,
ipd,13,adhd_inattentive,79,145.0,0.86,
ipd,13,adhd_inattentive,80,143.0,0.86,
ipd,13,adhd_inattentive,81,147.0,0.94,
ipd,13,adhd_inattentive,82,137.0,0.78,
ipd,13,adhd_inattentive,83,145.0,0.9,
ipd,13,adhd_inattentive,84,145.0,0.9,
ipd,13,adhd_inattentive,85,145.0,0.9,
ipd,13,adhd_inattentive,86,146.0,0.92,
ipd,13,adhd_inattentive,87,148.0,0.9,
ipd,13,adhd_inattentive,88,145.0,0.9,
ipd,13,adhd_inattentive,89,148.0,0.96,
ipd,13,adhd_inattentive,90,145.0,0.9,
ipd,13,adhd_inattentive,91,137.0,0.74,
ipd,13,adhd_inattentive,92,141.0,0.84,
ipd,13,adhd_inattentive,93,140.0,0.84,
ipd,13,adhd_inattentive,94,142.0,0.84,
ipd,13,adhd_inattentive,95,145.0,0.9,
ipd,13,adhd_inattentive,96,138.0,0.82,
ipd,13,adhd_inattentive,97,135.0,0.78,
ipd,13,adhd_inattentive,98,142.0,0.82,
ipd,13,adhd_inattentive,99,146.0,0.92,
ipd,13,adhd_inattentive,100,146.0,0.92,
ipd,13,adhd_inattentive,101,145.0,0.84,
ipd,13,adhd_inattentive,102,140.0,0.82,
ipd,13,adhd_inattentive,103,142.0,0.88,
ipd,13,adhd_inattentive,104,140.0,0.84,
ipd,13,adhd_inattentive,105,144.0,0.88,
ipd,13,adhd_inattentive,106,148.0,0.96,
ipd,13,adhd_inattentive,107,144.0,0.9,
ipd,13,adhd_inattentive,108,141.0,0.82,
ipd,13,adhd_inattentive,109,146.0,0.92,
ipd,13,adhd_inattentive,110,139.0,0.8,
ipd,13,adhd_inattentive,111,143.0,0.86,
ipd,13,adhd_inattentive,112,144.0,0.84,
ipd,13,adhd_inattentive,113,138.0,0.82,
ipd,13,adhd_inattentive,114,143.0,0.86,
ipd,13,adhd_inattentive,115,142.0,0.88,
ipd,13,adhd_inattentive,116,144.0,0.84,
ipd,13,adhd_inattentive,117,142.0,0.86,
ipd,13,adhd_inattentive,118,138.0,0.8,
ipd,13,adhd_inattentive,119,135.0,0.72,
ipd,13,adhd_inattentive,120,142.0,0.86,
ipd,13,adhd_inattentive,121,143.0,0.86,
ipd,13,adhd_inattentive,122,145.0,0.92,
ipd,13,adhd_inattentive,123,145.0,0.84,
ipd,13,adhd_inattentive,124,140.0,0.86,
ipd,13,adhd_inattentive,125,141.0,0.82,
ipd,13,adhd_inattentive,126,144.0,0.9,
ipd,13,adhd_inattentive,127,142.0,0.86,
ipd,13,adhd_inattentive,128,148.0,0.9,
ipd,13,adhd_inattentive,129,142.0,0.86,
ipd,13,adhd_inattentive,130,138.0,0.82,
ipd,13,adhd_inattentive,131,144.0,0.88,
ipd,13,adhd_inattentive,132,144.0,0.88,
ipd,13,adhd_inattentive,133,137.0,0.8,
ipd,13,adhd_inattentive,134,138.0,0.78,
ipd,13,adhd_inattentive,135,135.0,0.72,
ipd,13,adhd_inattentive,136,148.0,0.9,
ipd,13,adhd_inattentive,137,141.0,0.82,
ipd,13,adhd_inattentive,138,148.0,0.9,
ipd,13,adhd_inattentive,139,141.0,0.82,
ipd,13,adhd_inattentive,140,143.0,0.88,
ipd,13,adhd_inattentive,141,144.0,0.88,
ipd,13,adhd_inattentive,142,150.0,1.0,
ipd,13,adhd_inattentive,143,144.0,0.88,
ipd,13,adhd_inattentive,144,143.0,0.86,
ipd,13,adhd_inattentive,145,146.0,0.88,
ipd,13,adhd_inattentive,146,137.0,0.78,
ipd,13,adhd_inattentive,147,140.0,0.82,
ipd,13,adhd_inattentive,148,146.0,0.92,
ipd,13,adhd_inattentive,149,139.0,0.8,
ipd,13,adhd_inattentive,150,141.0,0.88,
ipd,13,adhd_inattentive,151,133.0,0.76,
ipd,13,adhd_inattentive,152,141.0,0.84,
ipd,13,adhd_inattentive,153,141.0,0.84,
ipd,13,adhd_inattentive,154,142.0,0.84,
ipd,13,adhd_inattentive,155,145.0,0.9,
ipd,13,adhd_inattentive,156,141.0,0.86,
ipd,13,adhd_inattentive,157,136.0,0.78,
ipd,13,adhd_inattentive,158,144.0,0.88,
ipd,13,adhd_inattentive,159,143.0,0.88,
ipd,13,adhd_inattentive,160,141.0,0.86,
ipd,13,adhd_inattentive,161,146.0,0.92,
ipd,13,adhd_inattentive,162,145.0,0.92,
ipd,13,adhd_inattentive,163,143.0,0.86,
ipd,13,adhd_inattentive,164,139.0,0.82,
ipd,13,adhd_inattentive,165,142.0,0.86,
ipd,13,adhd_inattentive,166,146.0,0.86,
ipd,13,adhd_inattentive,167,139.0,0.84,
ipd,13,adhd_inattentive,168,144.0,0.84,
ipd,13,adhd_inattentive,169,141.0,0.84,
ipd,13,adhd_inattentive,170,145.0,0.9,
ipd,13,adhd_inattentive,171,145.0,0.9,
ipd,13,adhd_inattentive,172,148.0,0.96,
ipd,13,adhd_inattentive,173,142.0,0.82,
ipd,13,adhd_inattentive,174,143.0,0.8,
ipd,13,adhd_inattentive,175,137.0,0.78,
ipd,13,adhd_inattentive,176,139.0,0.82,
ipd,13,adhd_inattentive,177,132.0,0.72,
ipd,13,adhd_inattentive,178,145.0,0.92,
ipd,13,adhd_inattentive,179,141.0,0.84,
ipd,13,adhd_inattentive,180,145.0,0.92,
ipd,13,adhd_inattentive,181,139.0,0.82,
ipd,13,adhd_inattentive,182,148.0,0.92,
ipd,13,adhd_inattentive,183,144.0,0.82,
ipd,13,adhd_inattentive,184,141.0,0.86,
ipd,13,adhd_inattentive,185,147.0,0.94,
ipd,13,adhd_inattentive,186,144.0,0.84,
ipd,13,adhd_inattentive,187,141.0,0.84,
ipd,13,adhd_inattentive,188,136.0,0.78,
ipd,13,adhd_inattentive,189,145.0,0.86,
ipd,13,adhd_inattentive,190,145.0,0.9,
ipd,13,adhd_inattentive,191,146.0,0.92,
ipd,13,adhd_inattentive,192,148.0,0.9,
ipd,13,adhd_inattentive,193,148.0,0.96,
ipd,13,adhd_inattentive,194,142.0,0.86,
ipd,13,adhd_inattentive,195,144.0,0.84,
ipd,13,adhd_inattentive,196,142.0,0.84,
ipd,13,adhd_inattentive,197,141.0,0.86,
ipd,13,adhd_inattentive,198,145.0,0.9,
ipd,13,adhd_inattentive,199,140.0,0.8,
delay_discounting,13,adhd_inattentive,0,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,1,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,2,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,3,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,4,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,5,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,6,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,7,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,8,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,9,265.65000000000026,,0.8
delay_discounting,13,adhd_inattentive,10,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,11,265.65000000000026,,0.8
delay_discounting,13,adhd_inattentive,12,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,13,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,14,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,15,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,16,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,17,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,18,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,19,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,20,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,21,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,22,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,23,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,24,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,25,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,26,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,27,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,28,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,29,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,30,253.22625000000022,,0.74
delay_discounting,13,adhd_inattentive,31,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,32,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,33,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,34,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,35,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,36,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,37,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,38,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,39,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,40,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,41,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,42,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,43,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,44,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,45,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,46,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,47,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,48,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,49,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,50,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,51,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,52,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,53,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,54,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,55,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,56,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,57,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,58,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,59,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,60,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,61,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,62,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,63,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,64,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,65,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,66,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,67,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,68,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,69,265.65000000000026,,0.8
delay_discounting,13,adhd_inattentive,70,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,71,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,72,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,73,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,74,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,75,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,76,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,77,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,78,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,79,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,80,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,81,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,82,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,83,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,84,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,85,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,86,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,87,298.78000000000037,,0.96
delay_discounting,13,adhd_inattentive,88,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,89,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,90,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,91,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,92,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,93,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,94,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,95,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,96,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,97,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,98,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,99,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,100,257.36750000000023,,0.76
delay_discounting,13,adhd_inattentive,101,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,102,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,103,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,104,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,105,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,106,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,107,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,108,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,109,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,110,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,111,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,112,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,113,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,114,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,115,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,116,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,117,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,118,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,119,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,120,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,121,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,122,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,123,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,124,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,125,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,126,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,127,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,128,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,129,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,130,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,131,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,132,265.65000000000026,,0.8
delay_discounting,13,adhd_inattentive,133,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,134,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,135,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,136,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,137,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,138,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,139,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,140,265.65000000000026,,0.8
delay_discounting,13,adhd_inattentive,141,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,142,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,143,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,144,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,145,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,146,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,147,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,148,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,149,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,150,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,151,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,152,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,153,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,154,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,155,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,156,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,157,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,158,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,159,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,160,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,161,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,162,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,163,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,164,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,165,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,166,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,167,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,168,257.36750000000023,,0.76
delay_discounting,13,adhd_inattentive,169,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,170,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,171,261.50875000000025,,0.78
delay_discounting,13,adhd_inattentive,172,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,173,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,174,273.9325000000003,,0.84
delay_discounting,13,adhd_inattentive,175,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,176,298.78000000000037,,0.96
delay_discounting,13,adhd_inattentive,177,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,178,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,179,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,180,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,181,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,182,253.22625000000022,,0.74
delay_discounting,13,adhd_inattentive,183,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,184,294.63875000000036,,0.94
delay_discounting,13,adhd_inattentive,185,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,186,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,187,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,188,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,189,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,190,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,191,298.78000000000037,,0.96
delay_discounting,13,adhd_inattentive,192,278.0737500000003,,0.86
delay_discounting,13,adhd_inattentive,193,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,194,286.35625000000033,,0.9
delay_discounting,13,adhd_inattentive,195,290.49750000000034,,0.92
delay_discounting,13,adhd_inattentive,196,265.65000000000026,,0.8
delay_discounting,13,adhd_inattentive,197,282.2150000000003,,0.88
delay_discounting,13,adhd_inattentive,198,269.7912500000003,,0.82
delay_discounting,13,adhd_inattentive,199,278.0737500000003,,0.86
ipd,14,neurotypical,0,150.0,1.0,
ipd,14,neurotypical,1,140.0,0.8,
ipd,14,neurotypical,2,150.0,1.0,
ipd,14,neurotypical,3,108.0,0.46,
ipd,14,neurotypical,4,146.0,0.92,
ipd,14,neurotypical,5,148.0,0.96,
ipd,14,neurotypical,6,126.0,0.72,
ipd,14,neurotypical,7,148.0,0.96,
ipd,14,neurotypical,8,147.0,0.94,
ipd,14,neurotypical,9,148.0,0.96,
ipd,14,neurotypical,10,147.0,0.94,
ipd,14,neurotypical,11,146.0,0.92,
ipd,14,neurotypical,12,149.0,0.98,
ipd,14,neurotypical,13,146.0,0.92,
ipd,14,neurotypical,14,148.0,0.96,
ipd,14,neurotypical,15,146.0,0.92,
ipd,14,neurotypical,16,147.0,0.94,
ipd,14,neurotypical,17,146.0,0.92,
ipd,14,neurotypical,18,146.0,0.92,
ipd,14,neurotypical,19,146.0,0.92,
ipd,14,neurotypical,20,149.0,0.98,
ipd,14,neurotypical,21,147.0,0.94,
ipd,14,neurotypical,22,148.0,0.96,
ipd,14,neurotypical,23,149.0,0.98,
ipd,14,neurotypical,24,149.0,0.98,
ipd,14,neurotypical,25,148.0,0.96,
ipd,14,neurotypical,26,146.0,0.92,
ipd,14,neurotypical,27,150.0,1.0,
ipd,14,neurotypical,28,147.0,0.94,
ipd,14,neurotypical,29,145.0,0.92,
ipd,14,neurotypical,30,147.0,0.94,
ipd,14,neurotypical,31,150.0,1.0,
ipd,14,neurotypical,32,149.0,0.98,
ipd,14,neurotypical,33,149.0,0.98,
ipd,14,neurotypical,34,150.0,1.0,
ipd,14,neurotypical,35,149.0,0.92,
ipd,14,neurotypical,36,149.0,0.98,
ipd,14,neurotypical,37,148.0,0.96,
ipd,14,neurotypical,38,148.0,0.9,
ipd,14,neurotypical,39,150.0,1.0,
ipd,14,neurotypical,40,148.0,0.96,
ipd,14,neurotypical,41,149.0,0.98,
ipd,14,neurotypical,42,147.0,0.94,
ipd,14,neurotypical,43,147.0,0.94,
ipd,14,neurotypical,44,148.0,0.96,
ipd,14,neurotypical,45,150.0,1.0,
ipd,14,neurotypical,46,150.0,1.0,
ipd,14,neurotypical,47,148.0,0.96,
ipd,14,neurotypical,48,147.0,0.94,
ipd,14,neurotypical,49,144.0,0.88,
ipd,14,neurotypical,50,144.0,0.88,
ipd,14,neurotypical,51,145.0,0.92,
ipd,14,neurotypical,52,147.0,0.94,
ipd,14,neurotypical,53,147.0,0.94,
ipd,14,neurotypical,54,149.0,0.98,
ipd,14,neurotypical,55,148.0,0.96,
ipd,14,neurotypical,56,142.0,0.88,
ipd,14,neurotypical,57,148.0,0.9,
ipd,14,neurotypical,58,144.0,0.9,
ipd,14,neurotypical,59,146.0,0.92,
ipd,14,neurotypical,60,149.0,0.98,
ipd,14,neurotypical,61,147.0,0.94,
ipd,14,neurotypical,62,147.0,0.94,
ipd,14,neurotypical,63,145.0,0.9,
ipd,14,neurotypical,64,148.0,0.92,
ipd,14,neurotypical,65,148.0,0.96,
ipd,14,neurotypical,66,149.0,0.98,
ipd,14,neurotypical,67,147.0,0.94,
ipd,14,neurotypical,68,148.0,0.96,
ipd,14,neurotypical,69,147.0,0.94,
ipd,14,neurotypical,70,149.0,0.98,
ipd,14,neurotypical,71,150.0,1.0,
ipd,14,neurotypical,72,147.0,0.94,
ipd,14,neurotypical,73,150.0,1.0,
ipd,14,neurotypical,74,147.0,0.94,
ipd,14,neurotypical,75,148.0,0.96,
ipd,14,neurotypical,76,148.0,0.96,
ipd,14,neurotypical,77,145.0,0.9,
ipd,14,neurotypical,78,148.0,0.96,
ipd,14,neurotypical,79,146.0,0.92,
ipd,14,neurotypical,80,149.0,0.98,
ipd,14,neurotypical,81,147.0,0.94,
ipd,14,neurotypical,82,149.0,0.98,
ipd,14,neurotypical,83,148.0,0.96,
ipd,14,neurotypical,84,149.0,0.98,
ipd,14,neurotypical,85,149.0,0.98,
ipd,14,neurotypical,86,147.0,0.94,
ipd,14,neurotypical,87,144.0,0.9,
ipd,14,neurotypical,88,148.0,0.96,
ipd,14,neurotypical,89,150.0,1.0,
ipd,14,neurotypical,90,145.0,0.92,
ipd,14,neurotypical,91,149.0,0.98,
ipd,14,neurotypical,92,144.0,0.88,
ipd,14,neurotypical,93,146.0,0.92,
ipd,14,neurotypical,94,145.0,0.92,
ipd,14,neurotypical,95,149.0,0.98,
ipd,14,neurotypical,96,147.0,0.94,
ipd,14,neurotypical,97,147.0,0.94,
ipd,14,neurotypical,98,148.0,0.96,
ipd,14,neurotypical,99,148.0,0.9,
ipd,14,neurotypical,100,148.0,0.96,
ipd,14,neurotypical,101,151.0,0.96,
ipd,14,neurotypical,102,147.0,0.94,
ipd,14,neurotypical,103,149.0,0.98,
ipd,14,neurotypical,104,149.0,0.98,
ipd,14,neurotypical,105,148.0,0.96,
ipd,14,neurotypical,106,149.0,0.98,
ipd,14,neurotypical,107,149.0,0.98,
ipd,14,neurotypical,108,149.0,0.98,
ipd,14,neurotypical,109,148.0,0.96,
ipd,14,neurotypical,110,143.0,0.86,
ipd,14,neurotypical,111,146.0,0.92,
ipd,14,neurotypical,112,150.0,1.0,
ipd,14,neurotypical,113,145.0,0.9,
ipd,14,neurotypical,114,147.0,0.94,
ipd,14,neurotypical,115,147.0,0.94,
ipd,14,neurotypical,116,149.0,0.98,
ipd,14,neurotypical,117,149.0,0.98,
ipd,14,neurotypical,118,147.0,0.94,
ipd,14,neurotypical,119,148.0,0.96,
ipd,14,neurotypical,120,150.0,1.0,
ipd,14,neurotypical,121,144.0,0.9,
ipd,14,neurotypical,122,148.0,0.96,
ipd,14,neurotypical,123,148.0,0.96,
ipd,14,neurotypical,124,149.0,0.98,
ipd,14,neurotypical,125,147.0,0.94,
ipd,14,neurotypical,126,146.0,0.92,
ipd,14,neurotypical,127,150.0,1.0,
ipd,14,neurotypical,128,150.0,1.0,
ipd,14,neurotypical,129,150.0,1.0,
ipd,14,neurotypical,130,143.0,0.9,
ipd,14,neurotypical,131,147.0,0.94,
ipd,14,neurotypical,132,148.0,0.96,
ipd,14,neurotypical,133,146.0,0.92,
ipd,14,neurotypical,134,144.0,0.88,
ipd,14,neurotypical,135,147.0,0.94,
ipd,14,neurotypical,136,148.0,0.96,
ipd,14,neurotypical,137,147.0,0.94,
ipd,14,neurotypical,138,149.0,0.98,
ipd,14,neurotypical,139,149.0,0.98,
ipd,14,neurotypical,140,148.0,0.96,
ipd,14,neurotypical,141,147.0,0.94,
ipd,14,neurotypical,142,150.0,1.0,
ipd,14,neurotypical,143,148.0,0.96,
ipd,14,neurotypical,144,149.0,0.98,
ipd,14,neurotypical,145,148.0,0.96,
ipd,14,neurotypical,146,147.0,0.94,
ipd,14,neurotypical,147,145.0,0.9,
ipd,14,neurotypical,148,150.0,1.0,
